Customer_Birthyear,Customer_Gender,Customer_credit_rating,Customer_flag_change_of_authentication_1,Customer_flag_change_of_authentication_2,Customer_flag_change_of_authentication_3,Customer_flag_change_of_authentication_4,Customer_rooting_jailbreak_indicator,Customer_mobile_roaming_indicator,Customer_VPN_Indicator,Customer_loan_type,Customer_flag_terminal_malicious_behavior_1,Customer_flag_terminal_malicious_behavior_2,Customer_flag_terminal_malicious_behavior_3,Customer_flag_terminal_malicious_behavior_4,Customer_flag_terminal_malicious_behavior_5,Customer_flag_terminal_malicious_behavior_6,Customer_inquery_atm_limit,Customer_increase_atm_limit,Account_account_type,Account_initial_balance,Account_balance,Account_indicator_release_limit_excess,Account_amount_daily_limit,Account_indicator_Openbanking,Account_remaining_amount_daily_limit_exceeded,Account_release_suspention,Account_one_month_max_amount,Account_one_month_std_dev,Account_dawn_one_month_max_amount,Account_dawn_one_month_std_dev,Transaction_Amount,Channel,Operating_System,Error_Code,Transaction_Failure_Status,Type_General_Automatic,Access_Medium,Transaction_num_connection_failure,Another_Person_Account,Distance,Time_difference,Unused_terminal_status,Flag_deposit_more_than_tenMillion,Unused_account_status,Recipient_account_suspend_status,Number_of_transaction_with_the_account,Transaction_history_with_the_account,First_time_iOS_by_vulnerable_user,Fraud_Type
1961.0,female,E,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,7763520.0,733296.0,0.0,1259885.0,1.0,1243094.0,1.0,8734827.0,1243907.0,0.0,0.0,-4495175.0,Others,Others,a,0.0,general,b,0.0,1.0,301.5394553003915,0 days 02:02:56,1.0,1.0,1.0,1.0,0.0,0.0,0.0,f
1983.0,female,A,1.0,0.0,0.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,c,108715209.0,3825821.0,0.0,2005064.0,1.0,1959606.0,1.0,9845331.0,1029928.0,0.0,10072.0,-11929823.0,Others,Others,a,0.0,general,a,1.0,1.0,99.82692950404055,0 days 01:29:24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,f
1969.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a,5738456.0,-2855534.0,1.0,49965857.0,1.0,40675563.0,1.0,40880287.0,251707.0,17822.0,0.0,-43652484.0,Others,Others,a,0.0,general,a,2.0,1.0,118.94941365911801,4 days 16:58:01,1.0,1.0,0.0,0.0,1.0,4.0,0.0,f
1961.0,female,B,0.0,1.0,0.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,11636721.0,-7336392.0,1.0,49994488.0,1.0,36622949.0,1.0,12357066.0,4564476.0,0.0,0.0,-12990016.0,Others,Others,a,0.0,general,b,0.0,1.0,148.26592444817246,0 days 01:01:39,1.0,1.0,1.0,1.0,0.0,0.0,0.0,f
1960.0,female,A,1.0,0.0,0.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b,10445485.0,880050.0,0.0,1999220.0,1.0,2419277.0,1.0,14163999.0,5446488.0,25756.0,5249.0,-10263114.0,Others,Others,a,0.0,general,a,0.0,1.0,190.7107820049234,0 days 01:24:58,1.0,1.0,1.0,1.0,0.0,0.0,0.0,f
1964.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,6267146.0,6087624.0,1.0,49993998.0,1.0,2067135.0,1.0,148074184.0,69346612.0,0.0,85440.0,-83893037.0,Others,Others,a,0.0,general,a,2.0,1.0,293.4307894268096,3 days 23:47:35,1.0,1.0,0.0,0.0,0.0,2.0,0.0,f
1964.0,female,C,0.0,0.0,0.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b,13204831.0,7779232.0,0.0,1006249.0,1.0,1465516.0,1.0,114989725.0,1580384.0,1025.0,4184.0,-87615501.0,Others,Others,a,0.0,general,b,0.0,1.0,225.26330924247483,1 days 04:27:03,1.0,1.0,0.0,1.0,2.0,2.0,0.0,f
1978.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,6989155.0,1731892.0,0.0,1995419.0,1.0,1952986.0,1.0,4265331.0,0.0,0.0,10544.0,-14091628.0,Others,Others,a,0.0,general,b,0.0,1.0,287.75508256967476,3 days 08:25:03,1.0,1.0,0.0,1.0,0.0,1.0,0.0,f
1966.0,male,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a,8873250.0,9084825.0,0.0,2024191.0,1.0,39172040.0,1.0,21405396.0,7448495.0,15162652.0,8441960.0,-15986719.0,Others,Others,a,0.0,general,a,2.0,1.0,176.36725125915,0 days 02:06:27,1.0,1.0,0.0,1.0,1.0,1.0,0.0,f
1968.0,male,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,b,8720373.0,209475.0,1.0,50000000.0,1.0,1985121.0,1.0,13028412.0,4857068.0,0.0,29201.0,-13784712.0,Others,Others,a,0.0,general,b,0.0,1.0,159.80132201354633,0 days 01:39:27,1.0,1.0,0.0,1.0,1.0,2.0,0.0,f
1965.0,female,B,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,8836555.0,-4689067.0,1.0,50000000.0,1.0,35979402.0,1.0,13978982.0,131609.0,9069.0,0.0,-33137977.0,Others,Others,a,0.0,general,b,0.0,1.0,187.16978570426713,0 days 01:18:44,1.0,1.0,0.0,1.0,1.0,1.0,0.0,f
1964.0,male,A,0.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,c,6273914.0,8431864.0,0.0,1980871.0,1.0,49948173.0,1.0,90034397.0,29322433.0,50017575.0,26729336.0,-104542076.0,Others,Others,a,0.0,general,a,0.0,1.0,183.12840873951862,0 days 01:25:05,1.0,1.0,0.0,1.0,2.0,2.0,0.0,f
1976.0,female,D,1.0,0.0,1.0,0.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b,146560874.0,7026721.0,0.0,1040113.0,1.0,939899.0,1.0,36263561.0,687880.0,0.0,4417.0,-39608304.0,Others,Others,a,0.0,general,a,2.0,1.0,85.30984163901641,3 days 13:05:07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,f
1972.0,male,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,9044190.0,9274372.0,0.0,1000000.0,1.0,1042792.0,1.0,162741815.0,76802476.0,0.0,0.0,-83773035.0,Others,Others,a,0.0,general,b,2.0,1.0,126.64021801762843,3 days 20:47:59,1.0,1.0,0.0,1.0,0.0,2.0,0.0,f
1993.0,female,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,13988200.0,11933377.0,0.0,1000000.0,1.0,824235.0,1.0,9328855.0,4227008.0,5951886.0,2986415.0,-12922067.0,Others,Others,a,0.0,general,b,1.0,1.0,118.17259393237977,0 days 02:58:15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,f
1966.0,male,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a,12609665.0,4630559.0,0.0,1000000.0,1.0,9957697.0,1.0,37543864.0,10721293.0,14818009.0,9392479.0,-44972774.0,Others,Others,a,0.0,general,a,0.0,1.0,261.7829420849175,0 days 02:13:22,1.0,1.0,0.0,1.0,2.0,2.0,0.0,f
1966.0,male,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,3110005.0,-5462019.0,0.0,1966396.0,1.0,40201612.0,1.0,8917299.0,13915.0,0.0,6363.0,-10956483.0,Others,Others,a,0.0,general,b,1.0,1.0,137.7752277556748,0 days 01:27:55,1.0,1.0,1.0,0.0,0.0,0.0,0.0,f
2001.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,5749211.0,1931157.0,0.0,1999784.0,1.0,1881561.0,1.0,32449551.0,14675294.0,71589.0,0.0,-13600704.0,Others,Others,a,0.0,general,b,0.0,1.0,160.15461118793687,4 days 08:44:29,1.0,1.0,0.0,1.0,0.0,1.0,0.0,f
1975.0,male,S,0.0,1.0,0.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,d,22249693.0,3031886.0,0.0,1994385.0,1.0,2061058.0,1.0,9742818.0,2161075.0,0.0,0.0,-6151143.0,Others,Others,a,0.0,general,a,1.0,1.0,262.70228684871887,0 days 01:31:54,1.0,1.0,0.0,1.0,2.0,2.0,0.0,f
1993.0,female,A,1.0,1.0,1.0,0.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a,16813910.0,6724503.0,0.0,1997692.0,1.0,1983487.0,1.0,91226432.0,60694259.0,18917915.0,10758695.0,-12903747.0,Others,Others,a,0.0,general,a,1.0,1.0,254.8922369461983,0 days 01:53:50,1.0,1.0,1.0,1.0,0.0,0.0,0.0,f
1984.0,female,A,0.0,1.0,0.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,35005558.0,3932410.0,1.0,49992334.0,1.0,44378021.0,1.0,8901446.0,0.0,0.0,0.0,-8976891.0,Others,Others,a,0.0,general,b,0.0,1.0,131.69421421701634,0 days 01:31:55,1.0,1.0,1.0,1.0,0.0,0.0,0.0,f
1963.0,male,A,1.0,0.0,0.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,8072637.0,8030696.0,0.0,2001002.0,1.0,46078152.0,1.0,15487401.0,1986919.0,33320.0,5183.0,-8700792.0,Others,Others,a,0.0,general,b,1.0,1.0,92.36656695545544,0 days 01:24:11,1.0,1.0,0.0,1.0,1.0,1.0,0.0,f
1968.0,male,A,0.0,1.0,0.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,c,10869891.0,1546427.0,0.0,1998565.0,1.0,1654271.0,1.0,45601970.0,20273055.0,3871387.0,1886796.0,-18316174.0,Others,Others,a,0.0,general,b,0.0,1.0,142.28725631083861,0 days 01:25:02,1.0,1.0,0.0,0.0,1.0,1.0,0.0,f
1988.0,male,E,1.0,1.0,0.0,0.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,c,18609734.0,2570300.0,0.0,1213708.0,1.0,1537141.0,1.0,18012217.0,7858001.0,14398885.0,7844914.0,-11688386.0,Others,Others,a,0.0,general,b,0.0,1.0,50.50375120331613,0 days 01:42:16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,f
1987.0,female,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a,24748734.0,15116078.0,0.0,1035562.0,1.0,1048808.0,1.0,38659487.0,331919.0,13601.0,0.0,-36727538.0,Others,Others,a,0.0,general,e,0.0,1.0,169.9340795282085,0 days 02:02:56,1.0,1.0,0.0,1.0,1.0,1.0,0.0,f
1960.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,b,10398746.0,10714710.0,0.0,2004968.0,1.0,2003363.0,1.0,23509700.0,8031566.0,2409.0,2242.0,-18430079.0,Others,Others,a,0.0,general,a,0.0,1.0,183.54630262450596,0 days 01:29:18,1.0,1.0,0.0,0.0,1.0,1.0,0.0,f
1962.0,female,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,12891399.0,12381320.0,1.0,50000000.0,1.0,49319063.0,1.0,137540539.0,80745517.0,0.0,0.0,-152349792.0,Others,Others,a,0.0,general,b,1.0,1.0,138.04869288758985,0 days 00:40:49,1.0,1.0,1.0,0.0,0.0,0.0,0.0,f
1986.0,male,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,9505312.0,11274539.0,0.0,1000000.0,1.0,1143510.0,1.0,12334009.0,3926390.0,0.0,17912.0,-13571572.0,Others,Others,a,0.0,general,b,0.0,1.0,167.29700517186274,0 days 02:17:01,1.0,1.0,1.0,1.0,0.0,0.0,0.0,f
1996.0,female,C,0.0,0.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,29972397.0,11267076.0,0.0,1000000.0,1.0,10015684.0,1.0,21092720.0,239933.0,0.0,0.0,-30149632.0,Others,Others,a,0.0,general,e,1.0,1.0,206.80919977615494,0 days 02:14:23,1.0,1.0,1.0,1.0,3.0,2.0,0.0,f
1970.0,male,A,1.0,1.0,0.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,c,8747219.0,3022242.0,0.0,2010345.0,1.0,1297692.0,1.0,13223690.0,4649550.0,8568.0,12604.0,-12636042.0,Others,Others,a,0.0,general,a,1.0,1.0,99.682415184304,0 days 01:42:28,1.0,1.0,0.0,0.0,1.0,1.0,0.0,f
2000.0,male,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,c,20181582.0,387377.0,0.0,1997196.0,1.0,2323760.0,1.0,7446361.0,2451168.0,4518.0,17743.0,-2325036.0,Others,Others,a,0.0,general,a,0.0,1.0,167.7183828302883,3 days 07:04:47,1.0,1.0,0.0,1.0,0.0,1.0,0.0,f
1974.0,female,B,0.0,1.0,0.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,119596550.0,13898590.0,0.0,1998250.0,1.0,1176154.0,1.0,2913467.0,119297.0,0.0,0.0,-2952384.0,Others,Others,a,0.0,general,b,1.0,1.0,130.6473029967774,0 days 01:07:38,1.0,1.0,0.0,0.0,1.0,1.0,0.0,f
1968.0,male,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,b,8317772.0,6976068.0,0.0,1987416.0,1.0,1992348.0,1.0,14237930.0,4756800.0,29642.0,0.0,-49053314.0,Others,Others,a,0.0,general,a,2.0,1.0,269.82337144659834,0 days 01:49:02,1.0,1.0,0.0,1.0,2.0,2.0,0.0,f
1965.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,8988113.0,13598533.0,0.0,1999203.0,1.0,1846313.0,1.0,113110.0,8643.0,11422.0,6496.0,-12611675.0,Others,Others,a,0.0,general,b,1.0,1.0,131.05546886378198,0 days 01:47:52,1.0,1.0,0.0,1.0,1.0,1.0,0.0,f
1962.0,male,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a,183050251.0,3836415.0,1.0,49987639.0,1.0,2139808.0,1.0,13575521.0,0.0,33482.0,73878.0,-13097173.0,Others,Others,a,0.0,general,b,0.0,1.0,155.94877423308168,0 days 01:17:32,1.0,1.0,0.0,0.0,1.0,1.0,0.0,f
1964.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,b,8349530.0,4238009.0,0.0,1994667.0,1.0,1984912.0,1.0,13466202.0,3576890.0,56809.0,0.0,-12561630.0,Others,Others,a,0.0,general,a,0.0,1.0,138.31484201713255,0 days 01:43:52,1.0,1.0,1.0,0.0,0.0,0.0,0.0,f
1994.0,male,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,b,65077290.0,3066028.0,1.0,9948024.0,1.0,1130580.0,1.0,14099940.0,214550.0,692.0,0.0,-10767823.0,Others,Others,a,0.0,general,b,0.0,1.0,191.54065539878957,0 days 02:12:20,1.0,1.0,0.0,1.0,1.0,1.0,0.0,f
1987.0,female,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,30530702.0,4261631.0,1.0,49991544.0,1.0,2019777.0,1.0,5890241.0,303428.0,0.0,0.0,-34976208.0,Others,Others,a,0.0,general,b,0.0,1.0,79.55188301474399,0 days 01:52:37,1.0,1.0,1.0,1.0,0.0,0.0,0.0,f
1978.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,b,8552756.0,3025200.0,0.0,1907056.0,1.0,2014841.0,1.0,24327420.0,8058577.0,5810684.0,3815331.0,-50610932.0,Others,Others,a,0.0,general,a,2.0,1.0,171.36834759855856,0 days 01:35:53,1.0,1.0,0.0,0.0,5.0,5.0,0.0,f
1977.0,male,B,0.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,b,15934388.0,15638517.0,0.0,1979191.0,1.0,1989279.0,1.0,41208183.0,19138168.0,0.0,0.0,-49281845.0,Others,Others,a,0.0,general,b,2.0,1.0,123.25964104710846,3 days 16:32:01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,f
1962.0,male,B,1.0,0.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,12543890.0,2294781.0,1.0,50000000.0,1.0,1958356.0,1.0,15281772.0,0.0,128018.0,0.0,-17465819.0,Others,Others,a,0.0,general,a,0.0,1.0,88.64762733769155,0 days 01:54:41,1.0,1.0,0.0,1.0,0.0,1.0,0.0,f
1981.0,male,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,b,5445942.0,2462849.0,1.0,10044286.0,1.0,1010422.0,1.0,15642991.0,8152585.0,0.0,0.0,-16242948.0,Others,Others,a,0.0,general,a,0.0,1.0,138.47045877604026,1 days 04:57:12,1.0,1.0,1.0,0.0,1.0,0.0,0.0,f
2001.0,male,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,13296907.0,6502280.0,0.0,1000000.0,1.0,9902970.0,1.0,12598075.0,1268645.0,84482.0,0.0,-13612443.0,Others,Others,a,0.0,general,b,2.0,1.0,89.48971271433656,0 days 02:42:52,1.0,1.0,1.0,0.0,0.0,0.0,0.0,f
1983.0,male,C,1.0,1.0,1.0,0.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,121928317.0,8068521.0,0.0,1000000.0,1.0,9915779.0,1.0,12544970.0,637464.0,1866199.0,985332.0,-7513385.0,Others,Others,a,0.0,general,b,1.0,1.0,69.3082917705464,2 days 08:33:05,1.0,1.0,0.0,0.0,2.0,5.0,0.0,f
1987.0,male,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,d,39946895.0,3742808.0,1.0,49985570.0,1.0,44704477.0,1.0,11522535.0,0.0,35035.0,0.0,-7978915.0,Others,Others,a,0.0,general,a,0.0,1.0,181.22670920607766,0 days 00:46:02,1.0,1.0,0.0,0.0,2.0,4.0,0.0,f
1998.0,male,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,26372836.0,6557866.0,0.0,2016795.0,1.0,1850618.0,1.0,10507743.0,2041134.0,33684.0,24316.0,-13362876.0,Others,Others,a,0.0,general,b,0.0,1.0,69.91121589682771,0 days 02:07:29,1.0,1.0,1.0,1.0,0.0,0.0,0.0,f
1968.0,male,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,c,3996543.0,-3625858.0,1.0,49985987.0,1.0,40703557.0,1.0,18062442.0,6794220.0,118111.0,4061.0,-10004620.0,Others,Others,a,0.0,general,a,2.0,1.0,157.82762347969114,3 days 13:06:33,1.0,1.0,0.0,0.0,0.0,1.0,0.0,f
2001.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,c,15659442.0,-8283984.0,1.0,49997932.0,1.0,37002738.0,1.0,9712442.0,0.0,0.0,0.0,-14190138.0,Others,Others,a,0.0,general,b,0.0,1.0,208.7770617568967,3 days 00:36:02,1.0,1.0,0.0,1.0,1.0,1.0,0.0,f
1965.0,male,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a,7986658.0,7250624.0,1.0,49981706.0,1.0,2006136.0,1.0,131879323.0,74498759.0,0.0,0.0,-135041903.0,Others,Others,a,0.0,general,a,2.0,1.0,122.33895515300155,0 days 01:23:05,1.0,1.0,0.0,0.0,1.0,1.0,0.0,f
1962.0,female,A,1.0,0.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,d,126509511.0,5184344.0,1.0,49996229.0,1.0,42823620.0,1.0,15838044.0,45943174.0,695410.0,717751.0,-3292991.0,Others,Others,a,0.0,general,a,2.0,1.0,187.3407915426906,4 days 07:13:34,1.0,1.0,1.0,0.0,0.0,0.0,0.0,f
1973.0,female,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,8141379.0,7918995.0,0.0,1996792.0,1.0,1851163.0,1.0,3834422.0,0.0,0.0,14852.0,-72698767.0,Others,Others,a,0.0,general,b,0.0,1.0,153.26205835548745,0 days 01:12:44,1.0,1.0,0.0,1.0,1.0,1.0,0.0,f
1973.0,male,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,c,12634861.0,7024505.0,0.0,2012815.0,1.0,1920775.0,1.0,3555429.0,16866.0,0.0,0.0,-141748584.0,Others,Others,a,0.0,general,b,1.0,1.0,129.32364136005512,1 days 03:02:37,1.0,1.0,1.0,1.0,0.0,0.0,0.0,f
1970.0,female,B,0.0,1.0,0.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,c,10219213.0,7477103.0,0.0,2002529.0,1.0,1965758.0,1.0,84010378.0,398998.0,0.0,0.0,-73086350.0,Others,Others,a,0.0,general,a,0.0,1.0,118.06233504771495,0 days 01:06:15,1.0,1.0,0.0,0.0,1.0,1.0,0.0,f
1994.0,female,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a,21518268.0,1447589.0,0.0,2002518.0,1.0,1951460.0,1.0,10573115.0,3684280.0,50971.0,0.0,-4356359.0,Others,Others,a,0.0,general,a,0.0,1.0,102.04758703982583,0 days 01:29:05,1.0,1.0,0.0,1.0,2.0,4.0,0.0,f
1985.0,female,A,1.0,1.0,1.0,0.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,d,12733275.0,8346200.0,0.0,1993667.0,1.0,1984186.0,1.0,8620575.0,20785.0,19006.0,0.0,-14633847.0,Others,Others,a,0.0,general,a,0.0,1.0,156.1391823598862,0 days 01:28:33,1.0,1.0,0.0,1.0,1.0,1.0,0.0,f
1987.0,female,A,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a,12977551.0,7026227.0,0.0,1995163.0,1.0,1992611.0,1.0,10830556.0,443.0,3898.0,0.0,-13267329.0,Others,Others,a,0.0,general,a,0.0,1.0,158.6541500766699,0 days 01:08:40,1.0,1.0,1.0,1.0,0.0,0.0,0.0,f
2001.0,male,C,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,21675126.0,7393750.0,0.0,1011556.0,1.0,1096998.0,1.0,133435034.0,16755.0,0.0,18625.0,-148842764.0,Others,Others,a,0.0,general,a,0.0,1.0,265.55779297256333,0 days 06:31:20,1.0,1.0,1.0,1.0,0.0,0.0,0.0,f
1968.0,male,C,0.0,0.0,0.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,b,15081888.0,7754430.0,0.0,1026202.0,1.0,913308.0,1.0,88956329.0,19562918.0,0.0,88190.0,-120780220.0,Others,Others,a,0.0,general,a,1.0,1.0,129.6735380805521,0 days 01:57:54,1.0,1.0,0.0,0.0,2.0,1.0,0.0,f
1975.0,male,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,d,16805409.0,6356989.0,0.0,1005356.0,1.0,10032998.0,1.0,13729125.0,4914815.0,0.0,0.0,-11551507.0,Others,Others,a,0.0,general,a,0.0,1.0,191.27579131522575,0 days 01:54:28,1.0,1.0,0.0,1.0,1.0,4.0,0.0,f
1958.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a,6523278.0,4683709.0,1.0,50000000.0,1.0,2080288.0,1.0,18855563.0,1061420.0,2404682.0,1314850.0,-18445820.0,Others,Others,a,0.0,general,b,0.0,1.0,266.066663560221,0 days 01:27:25,1.0,1.0,0.0,0.0,1.0,1.0,0.0,f
1981.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,c,8757746.0,6391606.0,0.0,1999031.0,1.0,2004565.0,1.0,50530402.0,0.0,0.0,0.0,-48351376.0,Others,Others,a,0.0,general,b,2.0,1.0,212.99548357896393,0 days 01:11:12,1.0,1.0,0.0,0.0,1.0,1.0,0.0,f
1984.0,female,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,a,6094787.0,4386675.0,0.0,1710000.0,1.0,1907944.0,1.0,14631691.0,5335290.0,1470932.0,1040185.0,-2883098.0,Others,Windows,a,0.0,general,a,2.0,1.0,195.0334153894169,0 days 17:51:37,1.0,0.0,0.0,1.0,1.0,2.0,0.0,d
1988.0,female,B,1.0,1.0,1.0,1.0,0.0,0.0,0.0,a,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,d,12005352.0,9695388.0,0.0,2002464.0,1.0,2027093.0,1.0,36086693.0,1270333.0,1712318.0,16521.0,-12513913.0,Others,Others,a,0.0,general,a,0.0,1.0,113.90226305305185,4 days 11:58:13,1.0,0.0,0.0,1.0,0.0,4.0,0.0,d
